count,rank,word
"11771.2
",5468,DEC
"11771.2
",5469,feeding
"11767.3
",5470,Allen
"11762.5
",5471,cows
"11754.6
",5472,schemes
"11753.8
",5473,preference
"11753.8
",5474,urge
"11752.3
",5475,husbands
"11751.5
",5476,labours
"11750.7
",5477,shrill
"11746.7
",5478,exercises
"11745.1
",5479,sovereignty
"11740.4
",5480,reduce
"11731.7
",5481,distressed
"11730.1
",5482,clearing
"11727.7
",5483,removal
"11725.4
",5484,dean
"11722.2
",5485,Scottish
"11719.8
",5486,assertion
"11718.2
",5487,accessible
"11718.2
",5488,comedy
"11718.2
",5489,flush
"11715.9
",5490,code
"11713.5
",5491,philosophers
"11711.1
",5492,adequate
"11711.1
",5493,vaguely
"11709.5
",5494,treason
"11702.4
",5495,hunter
"11697.7
",5496,chambers
"11695.3
",5497,split
"11692.9
",5498,yielding
"11691.3
",5499,newsletter
"11689.0
",5500,snake
"11685.8
",5501,pub.
"11681.8
",5502,historian
"11678.7
",5503,ass
"11678.7
",5504,intensity
"11669.2
",5505,democracy
"11668.4
",5506,battery
"11666.8
",5507,draws
"11666.8
",5508,Netherlands
"11666.0
",5509,creed
"11666.0
",5510,liking
"11655.7
",5511,Luke
"11654.2
",5512,tyrant
"11647.8
",5513,strove
"11647.0
",5514,attraction
"11647.0
",5515,slaughter
"11639.1
",5516,dismal
"11636.0
",5517,deposited
"11632.8
",5518,assent
"11632.8
",5519,cups
"11628.8
",5520,concert
"11620.1
",5521,downward
"11616.2
",5522,canal
"11612.2
",5523,evenings
"11612.2
",5524,wax
"11609.1
",5525,detective
"11604.3
",5526,fancies
"11604.3
",5527,spoiled
"11599.6
",5528,revolver
"11598.0
",5529,Murray
"11586.1
",5530,earned
"11582.2
",5531,analysis
"11579.0
",5532,finer
"11575.8
",5533,paces
"11573.5
",5534,roaring
"11570.3
",5535,prompt
"11568.7
",5536,paperwork
"11567.9
",5537,wherefore
"11560.8
",5538,emphasis
"11551.3
",5539,sharing
"11550.5
",5540,delayed
"11549.7
",5541,inherited
"11545.0
",5542,bronze
"11542.6
",5543,waking
"11541.8
",5544,garment
"11541.8
",5545,redistributing
"11537.9
",5546,wholesome
"11537.1
",5547,remorse
"11535.5
",5548,Plato
"11533.1
",5549,Morris
"11527.6
",5550,stooped
"11524.4
",5551,dew
"11522.8
",5552,monk
"11522.0
",5553,thrill
"11515.7
",5554,hue
"11507.8
",5555,exclusive
"11507.8
",5556,funds
"11503.0
",5557,porter
"11502.3
",5558,uncommon
"11496.7
",5559,dash
"11494.3
",5560,strained
"11492.8
",5561,confounded
"11492.8
",5562,swim
"11488.0
",5563,strip
"11483.3
",5564,middle-aged
"11481.7
",5565,ultimately
"11477.7
",5566,team
"11476.9
",5567,missionary
"11461.9
",5568,esteemed
"11446.9
",5569,tracks
"11444.5
",5570,envelope
"11443.7
",5571,whoever
"11442.9
",5572,expensive
"11442.1
",5573,headquarters
"11440.5
",5574,cherished
"11429.5
",5575,brandy
"11427.1
",5576,startling
"11426.3
",5577,homer
"11425.5
",5578,talks
"11422.4
",5579,acute
"11417.6
",5580,cigarette
"11417.6
",5581,motor
"11413.6
",5582,embarrassed
"11407.3
",5583,Janet
"11402.6
",5584,volunteer
"11401.8
",5585,offspring
"11397.8
",5586,network
"11397.8
",5587,reaches
"11397.0
",5588,indispensable
"11393.9
",5589,plane
"11392.3
",5590,reaction
"11385.2
",5591,regiments
"11383.6
",5592,g
"11380.4
",5593,sums
"11379.6
",5594,partially
"11375.7
",5595,prejudices
"11370.1
",5596,proudly
"11364.6
",5597,baggage
"11360.6
",5598,terrace
"11358.3
",5599,deaf
"11357.5
",5600,allusion
"11357.5
",5601,grip
"11354.3
",5602,juice
"11346.4
",5603,Isabel
"11346.4
",5604,resigned
"11343.2
",5605,humility
"11330.6
",5606,Benjamin
"11330.6
",5607,blast
"11329.8
",5608,ministry
"11329.8
",5609,sexual
"11329.0
",5610,Nile
"11327.4
",5611,diameter
"11325.8
",5612,troop
"11316.3
",5613,onward
"11313.2
",5614,crowds
"11309.2
",5615,marrying
"11309.2
",5616,tightly
"11302.1
",5617,sullen
"11301.3
",5618,brutal
"11300.5
",5619,axe
"11293.4
",5620,Holmes
"11292.6
",5621,penalty
"11290.2
",5622,tops
"11283.1
",5623,diamond
"11274.4
",5624,boards
"11274.4
",5625,corridor
"11266.5
",5626,endowed
"11266.5
",5627,strengthened
"11248.3
",5628,cells
"11246.7
",5629,proportions
"11242.8
",5630,alternate
"11242.0
",5631,echo
"11241.2
",5632,restraint
"11240.4
",5633,trials
"11239.6
",5634,reads
"11238.8
",5635,identity
"11238.0
",5636,headed
"11237.2
",5637,softened
"11231.7
",5638,quivering
"11230.1
",5639,stages
"11225.4
",5640,sway
"11224.6
",5641,poetical
"11222.2
",5642,objected
"11220.6
",5643,screen
"11216.7
",5644,professed
"11215.9
",5645,dirt
"11215.1
",5646,ascertained
"11213.5
",5647,era
"11208.0
",5648,wider
"11205.6
",5649,ambassador
"11205.6
",5650,constituted
"11204.0
",5651,breed
"11204.0
",5652,interference
"11197.7
",5653,eyebrows
"11197.7
",5654,shapes
"11192.9
",5655,afar
"11183.4
",5656,consist
"11180.3
",5657,acceptance
"11176.3
",5658,displays
"11176.3
",5659,flashing
"11173.1
",5660,hunted
"11172.4
",5661,beauties
"11172.4
",5662,lazy
"11170.0
",5663,shrewd
"11169.2
",5664,extravagant
"11169.2
",5665,momentary
"11166.8
",5666,cordial
"11166.0
",5667,engineer
"11166.0
",5668,rapidity
"11163.6
",5669,Nov
"11158.9
",5670,halt
"11158.1
",5671,alternative
"11156.5
",5672,devils
"11154.9
",5673,stamp
"11152.6
",5674,compact
"11147.0
",5675,whites
"11146.2
",5676,breathless
"11146.2
",5677,encoding
"11145.5
",5678,drift
"11141.5
",5679,disappear
"11138.3
",5680,roared
"11136.8
",5681,revived
"11134.4
",5682,counter
"11128.8
",5683,Venus
"11128.0
",5684,imaginary
"11127.3
",5685,diminished
"11123.3
",5686,honoured
"11111.4
",5687,5th
"11111.4
",5688,despatched
"11111.4
",5689,objections
"11110.6
",5690,ray
"11105.1
",5691,climbing
"11103.5
",5692,attract
"11099.6
",5693,astonishing
"11097.2
",5694,competition
"11096.4
",5695,suggestions
"11082.2
",5696,ink
"11076.6
",5697,oft
"11074.3
",5698,crystal
"11074.3
",5699,shower
"11067.1
",5700,diseases
"11065.5
",5701,Ferdinand
"11062.4
",5702,obedient
"11061.6
",5703,draught
"11057.6
",5704,wondrous
"11049.7
",5705,await
"11048.9
",5706,armour
"11048.1
",5707,massive
"11047.4
",5708,bottles
"11045.8
",5709,kin
"11045.0
",5710,cellar
"11041.8
",5711,falsehood
"11041.0
",5712,pillars
"11038.7
",5713,Edgar
"11033.1
",5714,philosophical
"11031.5
",5715,Martha
"11022.0
",5716,worlds
"11015.7
",5717,memorable
"11011.0
",5718,Jacques
"11007.8
",5719,detected
"11006.2
",5720,stealing
"11004.6
",5721,noisy
"10996.7
",5722,henceforth
"10995.1
",5723,Cicero
"10992.0
",5724,laden
"10986.4
",5725,frost
"10984.9
",5726,device
"10984.9
",5727,glare
"10984.1
",5728,touches
"10981.7
",5729,senate
"10979.3
",5730,lasting
"10976.9
",5731,communion
"10976.2
",5732,transport
"10975.4
",5733,Constantinople
"10973.8
",5734,coffin
"10973.0
",5735,eventually
"10973.0
",5736,Johnny
"10970.6
",5737,enclosed
"10970.6
",5738,forgiveness
"10966.7
",5739,awfully
"10947.7
",5740,clinging
"10946.9
",5741,darkened
"10944.5
",5742,contemplation
"10944.5
",5743,termed
"10942.1
",5744,manufacture
"10935.0
",5745,swallow
"10931.1
",5746,commonplace
"10929.5
",5747,Nancy
"10927.9
",5748,resembled
"10927.1
",5749,she'd
"10922.4
",5750,labors
"10921.6
",5751,contracted
"10921.6
",5752,inscription
"10905.7
",5753,comfortably
"10901.0
",5754,indulge
"10898.6
",5755,indulgence
"10892.3
",5756,bravely
"10890.7
",5757,kneeling
"10888.3
",5758,yea
"10886.8
",5759,keenly
"10884.4
",5760,exhibition
"10881.2
",5761,agricultural
"10879.6
",5762,enlightened
"10878.1
",5763,quest
"10874.9
",5764,compliments
"10868.6
",5765,crest
"10865.4
",5766,extension
"10856.7
",5767,uneasiness
"10851.2
",5768,constitute
"10850.4
",5769,inflicted
"10848.0
",5770,lakes
"10845.6
",5771,swing
"10836.1
",5772,meadow
"10836.1
",5773,noblest
"10834.5
",5774,downloading
"10826.6
",5775,complex
"10824.3
",5776,controversy
"10819.5
",5777,freed
"10819.5
",5778,resignation
"10818.7
",5779,tempest
"10817.9
",5780,guidance
"10816.3
",5781,prospects
"10811.6
",5782,humbly
"10809.2
",5783,lined
"10804.5
",5784,serene
"10797.4
",5785,shrugged
"10796.6
",5786,honours
"10796.6
",5787,roughly
"10795.0
",5788,checks
"10789.4
",5789,remarkably
"10784.7
",5790,dainty
"10783.1
",5791,overhead
"10778.4
",5792,commencement
"10776.8
",5793,singularly
"10761.0
",5794,brightness
"10760.2
",5795,oppression
"10759.4
",5796,repeatedly
"10755.4
",5797,conspiracy
"10751.5
",5798,restrain
"10742.8
",5799,splendor
"10740.4
",5800,preservation
"10739.6
",5801,pub
"10738.0
",5802,pepper
"10736.4
",5803,basin
"10735.6
",5804,creeping
"10730.9
",5805,Matthew
"10729.3
",5806,publicly
"10725.4
",5807,Percy
"10723.8
",5808,continuing
"10721.4
",5809,grove
"10719.8
",5810,calamity
"10715.1
",5811,pony
"10715.1
",5812,vigour
"10711.1
",5813,melody
"10711.1
",5814,profitable
"10710.3
",5815,descendants
"10704.8
",5816,hire
"10704.0
",5817,speculation
"10699.3
",5818,discoveries
"10698.5
",5819,accepts
"10698.5
",5820,drunken
"10696.9
",5821,candidate
"10694.5
",5822,principally
"10692.1
",5823,worried
"10689.0
",5824,obstinate
"10686.6
",5825,hasten
"10682.6
",5826,foreigners
"10681.1
",5827,elderly
"10681.1
",5828,overwhelmed
"10677.9
",5829,instincts
"10670.8
",5830,telegraph
"10662.9
",5831,Russell
"10661.3
",5832,university
"10660.5
",5833,ghastly
"10659.7
",5834,patron
"10658.1
",5835,varying
"10655.7
",5836,barbarous
"10655.7
",5837,celestial
"10654.2
",5838,t'
"10653.4
",5839,patriotism
"10649.4
",5840,modify
"10647.0
",5841,earnestness
"10646.2
",5842,exertion
"10645.5
",5843,fox
"10643.1
",5844,refusing
"10639.1
",5845,horsemen
"10634.4
",5846,inspection
"10633.6
",5847,stations
"10632.0
",5848,grieved
"10632.0
",5849,louder
"10625.7
",5850,bursting
"10620.9
",5851,regretted
"10615.4
",5852,mournful
"10612.2
",5853,pursuing
"10609.1
",5854,traitor
"10601.9
",5855,associations
"10598.0
",5856,cautious
"10598.0
",5857,foundations
"10598.0
",5858,stamped
"10597.2
",5859,prior
"10594.0
",5860,undertook
"10592.5
",5861,telegram
"10591.7
",5862,beggar
"10590.9
",5863,chimney
"10586.9
",5864,complicated
"10586.1
",5865,Davis
"10586.1
",5866,striving
"10584.5
",5867,magistrates
"10582.2
",5868,converse
"10581.4
",5869,graces
"10575.8
",5870,wiped
"10572.7
",5871,oars
"10571.1
",5872,apology
"10571.1
",5873,scared
"10569.5
",5874,imprisonment
"10567.9
",5875,eastward
"10565.6
",5876,substitute
"10560.8
",5877,Yahweh
"10557.6
",5878,handful
"10556.1
",5879,usage
"10551.3
",5880,lodged
"10551.3
",5881,of.
"10551.3
",5882,villain
"10541.8
",5883,banished
"10541.0
",5884,restoration
"10538.7
",5885,serpent
"10534.7
",5886,hedge
"10534.7
",5887,k
"10532.3
",5888,jurisdiction
"10530.7
",5889,captains
"10530.7
",5890,settlers
"10530.0
",5891,gaining
"10530.0
",5892,valiant
"10525.2
",5893,primary
"10525.2
",5894,storms
"10522.8
",5895,beam
"10522.8
",5896,Victoria
"10512.5
",5897,tour
"10510.2
",5898,prophecy
"10510.2
",5899,spectacles
"10507.0
",5900,obsolete
"10502.3
",5901,buying
"10500.7
",5902,shepherd
"10500.7
",5903,wells
"10496.7
",5904,Harriet
"10495.1
",5905,exaggerated
"10494.4
",5906,heated
"10493.6
",5907,penetrated
"10492.0
",5908,travels
"10489.6
",5909,earl
"10488.8
",5910,hereditary
"10488.0
",5911,Ali
"10486.4
",5912,supernatural
"10482.5
",5913,competent
"10481.7
",5914,piled
"10480.1
",5915,hostess
"10478.5
",5916,agriculture
"10476.2
",5917,boughs
"10476.2
",5918,urgent
"10475.4
",5919,gratified
"10474.6
",5920,suffice
"10473.0
",5921,ports
"10470.6
",5922,drifted
"10465.9
",5923,accuracy
"10465.9
",5924,deceased
"10463.5
",5925,circular
"10458.7
",5926,securing
"10455.6
",5927,possibilities
"10454.8
",5928,Rhine
"10451.6
",5929,alert
"10442.9
",5930,neighboring
"10440.6
",5931,democratic
"10440.6
",5932,Quebec
"10439.8
",5933,bud
"10431.9
",5934,accounted
"10427.1
",5935,aided
"10425.5
",5936,Augustus
"10425.5
",5937,blanket
"10423.9
",5938,hail
"10422.4
",5939,pretence
"10417.6
",5940,beams
"10416.8
",5941,Andy
"10416.0
",5942,pig
"10408.1
",5943,shaped
"10407.3
",5944,oven
"10406.5
",5945,rounded
"10400.2
",5946,ivory
"10395.5
",5947,northward
"10390.7
",5948,isolated
"10382.0
",5949,policeman
"10381.2
",5950,Aug
"10380.4
",5951,conventional
"10378.1
",5952,Babylon
"10378.1
",5953,dusty
"10374.1
",5954,bishops
"10372.5
",5955,complaints
"10370.1
",5956,stripped
"10367.8
",5957,plead
"10365.4
",5958,hinder
"10363.0
",5959,8vo
"10355.1
",5960,cord
"10351.9
",5961,flows
"10351.9
",5962,personage
"10351.2
",5963,classical
"10349.6
",5964,alongside
"10348.0
",5965,wrongs
"10345.6
",5966,extract
"10343.2
",5967,rewarded
"10334.5
",5968,lungs
"10332.2
",5969,lighter
"10331.4
",5970,kisses
"10329.8
",5971,serves
"10324.3
",5972,pint
"10322.7
",5973,forgiven
"10321.1
",5974,sternly
"10320.3
",5975,proclamation
"10320.3
",5976,realised
"10316.3
",5977,pipes
"10314.0
",5978,arising
"10314.0
",5979,pitched
"10310.8
",5980,tube
"10308.4
",5981,observer
"10308.4
",5982,smote
"10302.9
",5983,avenue
"10298.9
",5984,elephant
"10297.4
",5985,Burke
"10295.8
",5986,footing
"10295.8
",5987,statesman
"10292.6
",5988,rebels
"10291.0
",5989,nails
"10290.2
",5990,wears
"10289.4
",5991,doomed
"10283.9
",5992,edges
"10278.4
",5993,Esther
"10276.0
",5994,Indiana
"10274.4
",5995,affecting
"10274.4
",5996,stormy
"10268.9
",5997,bee
"10267.3
",5998,bury
"10266.5
",5999,efficient
"10266.5
",6000,mix
"10266.5
",6001,supporting
"10261.8
",6002,actor
"10261.0
",6003,disturbance
"10260.2
",6004,sweat
"10258.6
",6005,executive
"10258.6
",6006,seemingly
"10252.3
",6007,tenth
"10250.7
",6008,blossoms
"10247.5
",6009,Ethel
"10245.1
",6010,folds
"10245.1
",6011,painfully
"10245.1
",6012,polish
"10240.4
",6013,shudder
"10235.6
",6014,oe.
"10229.3
",6015,roofs
"10222.2
",6016,comparative
"10216.7
",6017,begging
"10216.7
",6018,imposing
"10213.5
",6019,notable
"10209.5
",6020,invested
"10208.0
",6021,imprisoned
"10199.3
",6022,mute
"10196.9
",6023,Amy
"10195.3
",6024,cage
"10195.3
",6025,esq
"10192.1
",6026,pg
"10190.6
",6027,cured
"10187.4
",6028,cargo
"10185.8
",6029,prof.
"10181.9
",6030,negotiations
"10180.3
",6031,assented
"10180.3
",6032,jail
"10180.3
",6033,skilful
"10178.7
",6034,ideals
"10177.1
",6035,conferred
"10171.6
",6036,resulted
"10169.2
",6037,illusion
"10167.6
",6038,torment
"10162.1
",6039,troublesome
"10158.9
",6040,crowns
"10155.7
",6041,Feb
"10152.6
",6042,repentance
"10151.0
",6043,blankets
"10144.7
",6044,proprietor
"10144.7
",6045,uncertainty
"10143.9
",6046,concentrated
"10143.9
",6047,Mediterranean
"10141.5
",6048,covers
"10140.7
",6049,scream
"10137.5
",6050,compromise
"10137.5
",6051,respectful
"10136.8
",6052,chariot
"10136.0
",6053,ammunition
"10135.2
",6054,bonnet
"10132.8
",6055,secondary
"10126.5
",6056,Persia
"10122.5
",6057,persecution
"10120.1
",6058,lesser
"10119.4
",6059,assistant
"10116.2
",6060,saluted
"10112.2
",6061,fits
"10111.4
",6062,indulged
"10109.1
",6063,springing
"10106.7
",6064,cane
"10106.7
",6065,fold
"10105.1
",6066,boundary
"10101.9
",6067,valued
"10099.6
",6068,she'll
"10098.8
",6069,rugged
"10098.0
",6070,aloft
"10093.2
",6071,thieves
"10091.7
",6072,parlour
"10090.1
",6073,indebted
"10088.5
",6074,tons
"10085.3
",6075,processes
"10078.2
",6076,Dave
"10076.6
",6077,Moore
"10074.3
",6078,argue
"10056.1
",6079,dearly
"10054.5
",6080,logic
"10047.4
",6081,panic
"10045.8
",6082,restrained
"10043.4
",6083,lb
"10043.4
",6084,vainly
"10041.0
",6085,weariness
"10036.3
",6086,enlarged
"10035.5
",6087,Franklin
"10033.9
",6088,tasted
"10030.0
",6089,rural
"10030.0
",6090,torrent
"10026.8
",6091,resolute
"10024.4
",6092,refrain
"10021.3
",6093,kissing
"10015.7
",6094,gorgeous
"10015.7
",6095,meets
"10014.9
",6096,circulation
"10009.4
",6097,passionately
"10005.4
",6098,inasmuch
"10004.6
",6099,unexpectedly
"10002.3
",6100,stress
"9999.94
",6101,consumption
"9995.98
",6102,groan
"9994.40
",6103,suits
"9993.61
",6104,sustain
"9987.28
",6105,hosts
"9985.70
",6106,crash
"9984.11
",6107,resemble
"9979.37
",6108,epoch
"9975.41
",6109,quote
"9971.46
",6110,lacking
"9971.46
",6111,nominally
"9970.66
",6112,choked
"9969.87
",6113,aristocracy
"9969.08
",6114,granite
"9967.50
",6115,gradual
"9964.33
",6116,delights
"9964.33
",6117,hurled
"9961.96
",6118,joyful
"9960.38
",6119,sack
"9958.01
",6120,slumber
"9956.42
",6121,detached
"9956.42
",6122,snapped
"9954.05
",6123,shadowy
"9950.09
",6124,accompanying
"9948.51
",6125,annoyance
"9947.72
",6126,crush
"9941.39
",6127,needle
"9934.27
",6128,repent
"9927.94
",6129,phenomenon
"9926.36
",6130,execute
"9920.82
",6131,canst
"9914.49
",6132,smoked
"9911.33
",6133,greet
"9908.16
",6134,monarchy
"9905.00
",6135,behave
"9905.00
",6136,richly
"9904.21
",6137,controlled
"9902.63
",6138,strive
"9901.84
",6139,endeavor
"9897.88
",6140,barrier
"9897.88
",6141,Canadian
"9890.76
",6142,curve
"9889.18
",6143,politeness
"9883.64
",6144,flora
"9875.73
",6145,rely
"9872.56
",6146,flank
"9870.98
",6147,convenience
"9866.23
",6148,courteous
"9866.23
",6149,logs
"9863.86
",6150,lamb
"9859.11
",6151,effectually
"9856.74
",6152,Robinson
"9855.16
",6153,logical
"9855.16
",6154,shan't
"9853.58
",6155,dimly
"9851.99
",6156,withered
"9851.20
",6157,diet
"9851.20
",6158,praises
"9849.62
",6159,fulfil
"9848.83
",6160,mantle
"9848.83
",6161,ne'er
"9843.29
",6162,discussing
"9838.54
",6163,chicken
"9838.54
",6164,judicial
"9836.17
",6165,consistent
"9835.38
",6166,ridicule
"9834.59
",6167,as.
"9834.59
",6168,reins
"9833.01
",6169,barrel
"9832.22
",6170,distrust
"9829.84
",6171,trunks
"9829.05
",6172,verily
"9827.47
",6173,hunters
"9825.10
",6174,feather
"9820.35
",6175,desperately
"9817.18
",6176,goodly
"9815.60
",6177,habitual
"9815.60
",6178,voluntary
"9812.44
",6179,luncheon
"9808.48
",6180,eighteenth
"9807.69
",6181,exertions
"9806.90
",6182,expert
"9806.11
",6183,coolly
"9804.53
",6184,mistakes
"9802.94
",6185,tedious
"9796.61
",6186,contemplated
"9795.82
",6187,Clark
"9795.82
",6188,jacket
"9792.66
",6189,gleaming
"9787.91
",6190,shrank
"9787.12
",6191,swimming
"9785.54
",6192,Kent
"9782.37
",6193,perplexed
"9780.79
",6194,impressive
"9780.00
",6195,universally
"9776.84
",6196,displeasure
"9772.09
",6197,maids
"9772.09
",6198,rates
"9771.30
",6199,underneath
"9767.34
",6200,expedient
"9758.64
",6201,Emma
"9755.48
",6202,impress
"9751.52
",6203,bees
"9751.52
",6204,bounded
"9750.73
",6205,worshipped
"9749.94
",6206,resisted
"9749.15
",6207,provincial
"9748.36
",6208,popularity
"9747.56
",6209,baker
"9747.56
",6210,shattered
"9745.98
",6211,merciful
"9745.19
",6212,olive
"9742.82
",6213,tramp
"9740.44
",6214,compensation
"9736.49
",6215,Ernest
"9736.49
",6216,martial
"9735.70
",6217,genial
"9735.70
",6218,Syria
"9734.91
",6219,conjecture
"9734.91
",6220,van
"9734.11
",6221,waiter
"9730.95
",6222,detained
"9728.58
",6223,items
"9727.79
",6224,promote
"9726.99
",6225,Delaware
"9725.41
",6226,covenant
"9722.25
",6227,nought
"9721.46
",6228,interposed
"9721.46
",6229,seizing
"9719.08
",6230,sinner
"9715.92
",6231,vigor
"9715.13
",6232,devote
"9705.63
",6233,decorated
"9700.10
",6234,sentimental
"9700.10
",6235,yoke
"9698.51
",6236,properties
"9696.93
",6237,warlike
"9694.56
",6238,perilous
"9687.44
",6239,threats
"9684.27
",6240,kindled
"9684.27
",6241,lays
"9682.69
",6242,hostility
"9679.53
",6243,dragging
"9677.94
",6244,mare
"9676.36
",6245,regulations
"9674.78
",6246,obstacle
"9673.20
",6247,sage
"9672.41
",6248,destitute
"9671.62
",6249,pays
"9669.24
",6250,sleepy
"9662.91
",6251,Dublin
"9661.33
",6252,Jonathan
"9661.33
",6253,posterity
"9661.33
",6254,they'd
"9658.96
",6255,nod
"9655.00
",6256,mason
"9653.42
",6257,patriotic
"9650.25
",6258,plantation
"9649.46
",6259,pitiful
"9648.67
",6260,foster
"9647.88
",6261,requisite
"9647.09
",6262,expose
"9647.09
",6263,oxen
"9647.09
",6264,patch
"9644.72
",6265,Anderson
"9643.13
",6266,Stuart
"9641.55
",6267,interruption
"9641.55
",6268,lance
"9639.18
",6269,payable
"9637.60
",6270,definition
"9636.81
",6271,birthday
"9636.81
",6272,thumb
"9635.22
",6273,wolves
"9632.06
",6274,hammer
"9631.27
",6275,overwhelming
"9628.10
",6276,intensely
"9627.31
",6277,revolutionary
"9626.52
",6278,fragrant
"9625.73
",6279,bleeding
"9625.73
",6280,sheltered
"9624.15
",6281,circuit
"9623.36
",6282,dominions
"9616.24
",6283,sales
"9615.44
",6284,energetic
"9612.28
",6285,insignificant
"9610.70
",6286,repetition
"9602.00
",6287,we'd
"9595.67
",6288,amazing
"9591.71
",6289,trains
"9590.13
",6290,skirts
"9589.34
",6291,tip
"9589.34
",6292,trivial
"9588.55
",6293,kick
"9586.17
",6294,tended
"9581.43
",6295,rejoicing
"9579.05
",6296,dig
"9575.89
",6297,pet
"9575.89
",6298,skull
"9574.31
",6299,lectures
"9573.51
",6300,ness
"9571.93
",6301,threat
"9570.35
",6302,legislature
"9567.98
",6303,plunder
"9567.98
",6304,removing
"9567.19
",6305,jungle
"9566.39
",6306,ghosts
"9562.44
",6307,numbered
"9559.27
",6308,famine
"9552.94
",6309,palaces
"9547.41
",6310,sorrowful
"9543.45
",6311,improvements
"9542.66
",6312,Coleridge
"9540.29
",6313,fuller
"9533.96
",6314,asp
"9531.58
",6315,blocks
"9526.05
",6316,darted
"9524.46
",6317,shrine
"9522.88
",6318,heel
"9518.93
",6319,typical
"9516.55
",6320,throws
"9514.97
",6321,fortunately
"9512.60
",6322,recognise
"9511.01
",6323,fuel
"9507.85
",6324,6th
"9507.06
",6325,tranquil
"9501.52
",6326,frown
"9498.36
",6327,destination
"9494.40
",6328,plunge
"9488.86
",6329,moor
"9485.70
",6330,pin
"9484.91
",6331,mars
"9484.12
",6332,associate
"9480.95
",6333,here]'s
"9480.95
",6334,Owen
"9480.16
",6335,10th
"9478.58
",6336,Arabic
"9478.58
",6337,vicious
"9477.79
",6338,framed
"9477.00
",6339,banquet
"9474.62
",6340,expressive
"9461.96
",6341,instinctively
"9461.96
",6342,lighting
"9461.96
",6343,scanning
"9461.17
",6344,subordinate
"9458.80
",6345,jaws
"9458.80
",6346,patent
"9452.47
",6347,courtyard
"9449.31
",6348,gulf
"9446.93
",6349,destroying
"9439.81
",6350,detailed
"9430.32
",6351,regulating
"9429.53
",6352,closet
"9427.15
",6353,compel
"9426.36
",6354,inland
"9423.20
",6355,excepting
"9417.66
",6356,pretext
"9414.50
",6357,legislative
"9413.71
",6358,stationed
"9408.17
",6359,rash
"9401.05
",6360,margin
"9400.26
",6361,champion
"9400.26
",6362,settling
"9396.30
",6363,billion
"9393.93
",6364,shorter
"9393.14
",6365,betwixt
"9392.34
",6366,admiring
"9390.76
",6367,Morgan
"9390.76
",6368,nick
"9389.97
",6369,chemical
"9389.18
",6370,chapters
"9386.02
",6371,worthless
"9382.85
",6372,aristocratic
"9382.06
",6373,Nan
"9378.10
",6374,especial
"9378.10
",6375,hon
"9376.52
",6376,attentive
"9374.15
",6377,maintenance
"9372.57
",6378,Charlie
"9371.78
",6379,explanatory
"9367.82
",6380,differently
"9367.82
",6381,furiously
"9367.03
",6382,pulse
"9367.03
",6383,scanty
"9364.65
",6384,flee
"9363.86
",6385,admiral
"9360.70
",6386,clause
"9359.12
",6387,resume
"9358.33
",6388,compound
"9353.58
",6389,pilot
"9351.21
",6390,growled
"9344.09
",6391,charmed
"9341.71
",6392,imitate
"9339.34
",6393,happening
"9335.38
",6394,knot
"9329.85
",6395,rags
"9320.35
",6396,mock
"9316.40
",6397,majestic
"9314.02
",6398,messages
"9312.44
",6399,Prussian
"9312.44
",6400,suspense
"9310.07
",6401,Clare
"9309.28
",6402,relationship
"9308.48
",6403,skirt
"9303.74
",6404,agency
"9302.95
",6405,arisen
"9301.36
",6406,grin
"9300.57
",6407,unusually
"9298.99
",6408,Michigan
"9296.62
",6409,hoarse
"9286.33
",6410,mills
"9283.17
",6411,intently
"9281.59
",6412,dining
"9280.79
",6413,demonstration
"9277.63
",6414,depression
"9276.84
",6415,lain
"9272.88
",6416,expectations
"9272.09
",6417,joining
"9268.14
",6418,weekly
"9267.35
",6419,trenches
"9262.60
",6420,technical
"9262.60
",6421,vehicle
"9253.10
",6422,aimed
"9253.10
",6423,borrow
"9249.15
",6424,flattering
"9248.36
",6425,Portugal
"9246.78
",6426,prodigious
"9245.98
",6427,scope
"9245.98
",6428,vegetation
"9243.61
",6429,Switzerland
"9242.82
",6430,Arkansas
"9242.82
",6431,swelling
"9241.24
",6432,fortified
"9238.07
",6433,favoured
"9238.07
",6434,salute
"9237.28
",6435,topic
"9233.33
",6436,blushed
"9231.74
",6437,superb
"9230.16
",6438,strengthen
"9228.58
",6439,confidential
"9227.79
",6440,crow
"9226.21
",6441,shawl
"9226.21
",6442,sunrise
"9224.62
",6443,sings
"9220.67
",6444,coats
"9219.88
",6445,sturdy
"9218.30
",6446,dissolved
"9218.30
",6447,lifetime
"9217.50
",6448,dispersed
"9216.71
",6449,sergeant
"9215.92
",6450,contribute
"9215.13
",6451,strode
"9214.34
",6452,brigade
"9211.97
",6453,verdict
"9203.26
",6454,they've
"9198.52
",6455,honors
"9188.23
",6456,panting
"9187.44
",6457,females
"9187.44
",6458,richest
"9186.65
",6459,attribute
"9184.28
",6460,brighter
"9183.49
",6461,hook
"9173.20
",6462,discontent
"9172.41
",6463,orderly
"9165.29
",6464,airs
"9165.29
",6465,tiger
"9163.71
",6466,messengers
"9157.38
",6467,penetrate
"9157.38
",6468,Sabbath
"9156.59
",6469,identification
"9155.80
",6470,holiness
"9154.21
",6471,crooked
"9144.72
",6472,housekeeper
"9142.35
",6473,productions
"9139.18
",6474,prescribed
"9139.18
",6475,rector
"9135.23
",6476,spark
